,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,0,0,0,7,4,1,30,text
,0,0,0,0,0,0,4,1,1,23,text
,0,0,1,3,0,1,29,16,1,131,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,1,3,1,1,11,text
,1,0,0,0,0,0,0,0,1,1,text
,0,0,3,0,0,2,4,0,1,26,text
,0,0,0,0,0,0,0,0,3,2,text
group,16,0,4,1,21,1,11,0,6,103,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,0,1,0,0,6,3,1,31,text
,0,0,0,0,0,2,1,0,1,6,text
,1,0,0,0,0,0,7,5,1,32,text
,0,0,0,0,0,2,1,0,1,5,text
,0,0,0,0,0,0,11,7,1,53,text
,0,0,0,0,0,2,1,0,1,5,text
,1,0,0,0,0,0,8,5,1,37,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,1,3,1,1,11,text
,1,0,0,0,0,0,0,0,1,1,text
,0,0,3,0,0,3,4,0,1,28,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,1,0,3,12,22,3,2,124,text
group,0,0,0,0,0,0,0,0,3,2,text
group,0,0,0,0,0,0,1,1,1,4,text
group,0,0,0,0,0,0,0,0,3,2,text
group,16,0,5,1,21,1,11,0,6,105,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,0,1,0,0,6,3,1,32,text
,0,0,0,0,0,0,1,1,1,3,text
,1,0,1,3,0,1,13,5,1,67,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,1,3,1,1,11,text
,1,0,0,0,0,0,0,0,1,1,text
,0,0,3,0,0,3,4,0,1,28,text
,0,0,0,0,0,0,0,0,3,2,text
group,16,0,5,1,21,1,11,0,6,102,code
group,0,0,0,0,0,0,0,0,3,2,code
group,0,0,0,0,0,0,0,0,2,1,code
,0,0,4,0,0,2,5,0,1,33,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,4,0,0,2,5,0,1,26,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,3,0,0,2,5,0,1,28,text
,0,0,0,0,0,0,0,0,2,1,text
