,0,0,0,0,0,0,0,0,3,5,text
,0,0,1,3,0,0,22,9,1,113,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,2,1,1,11,text
,0,0,2,0,0,0,5,2,1,22,text
,1,0,0,0,2,1,9,5,1,57,text
,0,0,0,0,0,0,0,0,3,2,text
,2,0,0,0,0,0,0,0,2,3,text
,2,0,1,0,0,0,9,5,2,63,text
,6,0,2,0,2,1,16,6,4,108,text
,14,0,0,1,0,2,41,21,8,271,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,1,17,10,1,87,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,1,0,0,0,6,3,1,31,text
group,0,0,3,0,2,1,10,0,1,76,text
,1,0,0,0,0,0,4,2,1,32,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,2,0,0,0,12,6,1,87,text
,0,0,0,0,0,0,0,0,2,1,text
