,0,0,0,0,0,0,0,0,3,5,text
,0,0,2,1,3,0,50,25,1,275,text
,0,0,0,0,0,0,2,0,1,14,text
,1,0,0,1,3,0,18,9,1,95,text
,0,0,0,0,0,0,1,0,1,6,text
,0,0,0,0,0,0,38,25,1,194,text
,0,0,0,0,0,0,1,1,1,4,text
,1,0,0,0,0,0,1,0,1,8,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,12,8,1,61,text
,0,0,0,0,0,0,1,0,1,5,text
,0,0,0,0,0,2,11,4,1,83,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,7,5,1,40,text
,0,0,0,0,0,0,1,0,1,5,text
,1,0,0,0,0,0,3,3,1,13,text
,0,0,0,0,0,0,1,0,1,3,text
,1,0,0,4,2,1,38,20,1,203,text
,0,0,0,0,0,0,0,0,3,2,text
group,15,0,11,1,16,3,59,26,13,347,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,9,6,1,41,text
,0,0,0,0,0,0,1,0,1,6,text
,0,0,0,0,0,0,6,5,1,31,text
,0,0,0,0,0,0,1,0,1,4,text
,1,0,0,0,0,0,1,1,1,5,text
,0,0,0,0,0,0,1,1,1,4,text
,1,0,0,0,0,0,1,0,1,11,text
