,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,2,0,1,5,2,1,21,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,1,0,1,22,13,1,117,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,5,0,5,3,7,0,2,104,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,2,0,0,2,4,2,1,42,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,4,0,3,2,8,0,2,74,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,1,0,1,10,5,1,50,text
,0,0,0,0,0,0,0,0,3,2,text
group,4,1,3,1,6,3,8,1,5,80,code
group,0,0,0,0,0,0,0,0,3,5,code
,0,0,0,0,0,0,1,0,1,4,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,6,4,2,1,74,37,1,388,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,2,0,0,2,19,9,1,98,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,2,1,1,12,text
