,0,0,0,0,0,0,0,0,3,5,text
,0,0,2,0,0,0,6,2,1,37,text
,0,0,1,0,0,0,4,0,1,20,text
,1,0,2,1,0,1,43,20,1,211,text
,0,0,1,0,0,0,1,0,1,10,text
,0,0,0,0,0,0,0,0,1,1,text
,0,0,0,0,0,0,0,0,3,2,text
,2,0,0,0,0,0,0,0,2,3,text
,12,0,1,2,0,0,42,16,7,249,text
,4,0,0,0,0,0,0,0,3,6,text
,12,0,0,1,2,0,38,18,7,251,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,3,0,1,23,text
,1,0,1,0,0,3,44,17,1,257,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,11,4,2,35,58,7,14,356,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,3,1,1,11,text
,0,0,1,0,0,0,1,0,1,15,text
,0,0,0,0,0,0,16,9,1,92,text
