,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,0,0,1,8,3,1,42,text
,0,0,0,0,0,0,0,0,3,2,text
group,352,0,44,30,82,9,105,0,44,1347,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,1,1,0,1,5,2,1,23,text
,0,0,0,0,0,0,0,0,3,2,text
group,56,0,26,0,0,38,52,0,20,576,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,1,0,1,11,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,2,0,0,6,3,1,29,text
,0,0,1,0,0,0,1,0,1,9,text
,1,0,0,2,0,2,23,10,1,117,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,4,2,5,0,7,0,2,66,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,1,1,0,1,11,6,1,58,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,6,2,5,0,9,0,2,88,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,0,5,0,0,26,13,1,121,text
,0,0,0,0,0,0,2,0,1,25,text
,0,0,0,0,0,0,0,0,1,1,text
