,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,0,0,0,9,5,1,50,text
,0,0,0,0,0,0,1,0,1,7,text
,1,0,0,3,0,0,12,5,1,75,text
,0,0,0,0,0,0,1,0,1,4,text
,1,0,0,0,0,0,6,4,1,32,text
group,0,0,1,0,0,0,2,0,1,15,text
,1,0,0,0,0,1,4,3,1,22,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,1,0,2,0,4,0,2,30,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,6,3,1,46,text
,0,0,0,0,0,0,1,1,1,4,text
,1,0,0,0,1,0,11,8,1,60,text
group,0,0,0,0,0,0,1,0,1,3,text
group,0,0,0,0,1,0,0,0,1,3,text
group,0,0,1,0,0,0,1,0,1,8,text
group,0,0,0,0,0,0,0,0,1,2,text
group,0,0,0,0,0,0,1,0,1,6,text
,1,0,0,0,0,0,3,3,1,13,text
