,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,0,1,1,15,7,1,66,text
,0,0,0,0,0,0,0,0,3,2,text
,2,0,0,0,0,0,0,0,2,3,text
,0,0,0,0,0,0,3,1,1,5,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,5,4,1,21,text
group,0,0,0,0,0,0,1,0,1,5,text
group,0,0,0,0,0,1,0,0,1,1,text
group,0,0,0,0,0,0,0,0,3,2,text
group,0,0,0,0,0,1,4,0,2,24,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,2,1,26,14,1,126,text
,0,0,0,0,0,1,1,0,1,6,text
,0,0,0,0,1,0,0,0,1,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,4,3,1,17,text
,0,0,0,0,0,0,1,0,1,6,text
,1,0,0,2,0,1,19,10,1,81,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,0,0,0,1,10,0,3,64,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,23,14,1,108,text
,0,0,1,0,0,0,1,0,1,6,text
,1,0,0,1,0,0,7,4,1,37,text
