,0,0,0,0,0,0,0,0,3,5,text
,0,0,2,0,0,0,25,12,1,128,text
,0,0,0,0,0,0,1,0,1,6,text
,1,0,0,0,0,1,8,5,1,45,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,3,0,2,0,21,11,4,125,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,2,1,1,11,text
,0,0,1,0,2,0,1,0,1,11,text
,0,0,0,0,0,0,14,8,4,86,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,1,1,0,0,17,7,3,93,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,4,1,1,26,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,4,0,10,12,20,5,10,126,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,3,1,2,1,48,22,1,271,text
