,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,0,0,0,9,5,1,52,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,3,2,1,4,3,16,4,4,115,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,0,1,0,0,5,3,1,23,text
,0,0,0,0,0,0,1,0,1,1,text
,1,0,0,0,0,0,5,4,1,30,text
,0,0,1,0,0,0,1,0,1,5,text
,0,0,0,0,0,0,1,1,1,11,text
,0,0,0,0,0,0,1,0,1,1,text
,1,0,0,0,0,1,24,15,1,132,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,1,9,4,1,50,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,0,1,3,0,2,0,2,11,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,0,1,0,0,3,1,1,16,text
,0,0,0,0,0,0,1,0,1,1,text
,1,0,0,1,2,0,21,12,1,116,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,15,8,1,75,text
,0,0,0,0,0,0,1,0,1,1,text
,0,0,0,0,0,0,0,0,1,1,text
