,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,0,0,0,9,6,1,39,text
,0,0,0,1,0,0,2,0,1,13,text
,0,0,0,0,0,0,4,4,1,18,text
,0,0,0,1,0,0,2,0,1,8,text
,1,0,2,2,0,1,28,16,1,150,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,2,0,0,3,24,11,1,116,text
,0,0,0,0,0,0,0,0,3,2,text
group,2,0,2,0,14,0,7,0,4,54,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,2,0,0,2,31,17,1,181,text
,0,0,0,0,0,0,0,0,3,2,text
group,2,0,3,0,12,0,7,0,4,57,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,0,0,0,0,1,1,1,9,text
,0,0,1,2,0,0,7,3,1,33,text
,0,0,0,0,0,0,6,2,1,28,text
,0,0,0,0,0,0,1,1,1,4,text
,1,0,1,0,0,0,8,4,1,44,text
,0,0,0,0,0,0,1,1,1,4,text
,1,0,1,2,0,1,24,14,1,128,text
