,0,0,0,0,0,0,0,0,3,5,text
,0,0,1,0,0,0,27,14,1,144,text
group,0,0,0,0,2,0,2,0,1,17,code
,1,0,0,0,0,0,10,6,1,55,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,18,11,1,91,text
,0,0,0,0,0,0,1,0,1,3,text
,1,0,0,0,0,0,9,6,1,55,text
,0,0,0,0,0,0,1,0,1,5,text
,1,0,0,1,0,0,4,2,1,23,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,2,0,1,13,text
,1,0,0,2,0,0,21,12,1,106,text
,0,0,0,0,0,0,0,0,3,2,text
group,236,0,16,13,39,3,46,1,28,663,code
group,0,0,0,0,0,0,0,0,3,5,code
,0,0,0,0,0,0,5,4,1,18,text
group,0,0,2,0,2,0,4,0,1,51,text
,1,0,0,1,0,1,3,0,1,24,text
,0,0,0,0,0,0,0,0,3,2,text
group,24,2,12,6,24,4,32,2,16,351,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,0,2,0,0,15,7,1,84,text
,0,0,0,0,0,0,1,1,1,4,text
,1,0,0,0,0,0,1,1,1,5,text
group,0,0,0,0,0,0,2,0,1,10,code
,1,0,0,0,0,0,2,2,1,9,text
group,0,0,0,0,0,0,2,0,1,10,code
,1,0,0,0,0,0,1,0,1,12,text
