,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,0,0,0,2,1,1,14,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,0,0,0,19,11,1,93,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,21,12,1,106,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,5,3,1,21,text
,0,0,1,0,0,0,1,0,1,24,text
,1,0,0,2,0,0,31,15,1,156,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,4,3,1,16,text
,0,0,0,0,0,0,0,0,3,2,text
group,72,0,16,5,22,5,29,3,10,351,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,0,0,0,1,4,1,1,31,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,2,0,0,0,2,0,1,35,text
,1,0,0,0,0,0,1,1,1,5,text
,0,0,2,0,0,0,2,0,1,27,text
,1,0,0,0,0,0,1,0,1,11,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,3,1,1,18,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,0,0,0,1,0,1,6,text
