,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,2,0,1,10,4,1,60,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,4,0,1,2,10,1,5,88,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,1,0,0,15,8,1,84,text
,0,0,0,0,0,0,2,2,1,6,text
,0,0,0,1,0,0,18,8,1,117,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,1,0,1,8,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,2,1,12,6,1,69,text
,0,0,0,0,0,0,0,0,3,2,text
group,96,1,24,8,24,5,86,10,39,791,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,6,2,1,34,text
,0,0,0,0,0,0,5,1,1,42,text
,1,0,0,1,0,0,11,3,1,80,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,2,3,2,2,94,50,1,550,text
