group,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,0,0,0,8,3,1,38,text
,0,0,0,1,0,0,1,0,1,4,text
,1,0,0,0,0,0,1,1,1,4,text
,0,0,1,0,0,0,1,0,1,9,text
,1,0,0,0,0,0,1,1,1,7,text
,0,0,0,1,0,0,1,0,1,4,text
,1,0,0,0,0,1,1,1,1,9,text
,0,0,0,0,0,0,1,0,1,2,text
,1,0,0,0,0,0,7,4,1,38,text
,0,0,1,0,0,0,1,0,1,9,text
,0,0,0,0,0,0,1,0,1,10,text
,0,0,1,0,0,0,1,0,1,8,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,1,5,1,1,24,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,4,2,3,2,14,4,2,99,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,21,11,1,113,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,1,1,1,5,text
,0,0,1,0,0,0,2,0,1,12,text
,1,0,0,0,0,0,1,1,1,5,text
,0,0,2,0,0,0,2,0,1,18,text
,1,0,0,1,0,0,6,2,1,36,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,0,0,0,1,0,1,9,text
,1,0,1,0,0,0,3,1,1,14,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,0,0,0,1,0,1,9,text
,1,0,1,0,0,0,3,1,1,13,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,0,0,0,1,0,1,12,text
