group,0,0,0,0,0,0,0,0,3,5,text
,0,0,5,2,0,0,32,14,1,160,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,1,9,4,1,57,text
,0,0,6,0,0,3,11,0,1,80,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,3,5,0,3,58,25,1,308,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,1,1,0,0,0,2,0,2,21,text
group,0,0,0,0,0,0,0,0,3,2,text
group,0,0,38,0,0,31,49,0,2,317,text
group,0,0,0,0,0,0,0,0,3,2,text
group,0,1,1,0,2,0,4,1,1,27,text
group,0,0,0,0,0,0,0,0,3,2,text
group,8,0,66,3,2,85,182,16,18,1197,text
group,0,0,0,0,0,0,0,0,3,2,text
group,0,1,2,0,2,0,4,1,1,20,text
group,0,0,0,0,0,0,0,0,3,2,text
group,24,1,15,0,29,18,45,1,12,381,text
group,0,0,0,0,0,0,0,0,3,2,text
group,0,1,0,1,0,0,9,4,1,51,text
group,0,0,0,0,0,0,0,0,3,2,text
group,8,0,8,1,2,23,33,1,6,232,text
group,0,0,0,0,0,0,0,0,3,2,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,5,0,0,0,26,11,1,140,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,4,1,2,21,text
