,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,0,0,0,2,1,1,13,text
,0,0,0,0,0,0,1,0,1,6,text
,1,0,0,0,1,0,3,2,1,16,text
,0,0,0,0,0,0,1,0,1,4,text
,0,0,0,0,1,0,9,6,1,58,text
,0,0,0,0,0,0,1,0,1,6,text
,1,0,0,0,0,0,22,11,1,129,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,5,2,0,24,13,1,122,text
,0,0,1,0,2,1,1,0,1,12,text
,1,0,0,0,0,0,9,4,1,60,text
,0,0,1,0,0,0,1,0,1,12,text
,1,0,0,1,0,0,8,4,1,44,text
,0,0,1,0,0,0,1,0,1,12,text
,1,0,0,0,0,0,10,7,1,57,text
,0,0,1,0,0,0,1,0,1,9,text
,1,0,0,0,0,0,4,3,1,22,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,2,0,1,4,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,2,4,2,6,4,19,7,4,153,code
group,0,0,0,0,0,0,0,0,3,5,code
,0,0,0,0,2,4,34,14,1,215,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,2,0,1,9,text
,1,0,0,0,0,0,6,2,1,49,text
,0,0,1,0,0,0,2,0,1,18,text
,0,0,0,0,0,1,5,3,1,33,text
,0,0,0,0,0,0,0,0,3,2,text
,2,0,0,0,0,0,0,0,2,3,text
,0,0,0,0,0,0,6,1,1,45,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,3,11,1,0,4,15,0,2,91,text
group,4,0,0,0,0,0,0,0,3,6,text
,0,0,4,1,0,0,47,19,1,293,text
,4,0,0,0,0,0,0,0,3,6,text
,0,0,2,0,0,0,31,12,1,159,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,3,11,1,0,4,16,0,2,103,text
group,4,0,0,0,0,0,0,0,3,6,text
,0,0,1,1,2,0,29,13,1,170,text
,0,0,0,1,0,0,3,1,1,15,text
,1,0,1,1,2,0,12,7,1,66,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,2,1,0,0,6,1,1,30,text
group,0,0,2,0,0,1,2,0,1,15,text
,0,0,0,0,0,0,8,3,1,50,text
