,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,1,0,1,17,8,1,97,text
,0,0,0,0,0,0,0,0,3,2,text
group,16,0,6,9,17,8,24,0,14,212,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,1,1,0,1,10,2,1,65,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,1,0,0,7,4,1,33,text
,0,0,0,1,0,0,2,0,1,13,text
,0,0,0,0,0,1,0,0,1,1,text
,0,0,0,0,0,0,0,0,3,2,text
group,40,0,28,0,8,15,29,1,12,233,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,3,0,0,29,14,1,168,text
,0,0,0,0,0,0,1,0,1,1,text
,1,0,0,0,0,0,4,2,1,26,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,3,2,1,12,text
group,0,0,1,0,0,0,1,0,1,16,text
group,0,0,0,0,0,1,0,0,1,1,text
group,0,0,0,0,0,0,0,0,3,2,text
group,16,0,12,0,8,7,12,0,5,106,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,17,13,1,94,text
,0,0,0,1,0,0,1,0,1,3,text
,1,0,0,0,0,0,1,0,1,9,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,1,0,1,6,text
,0,0,1,0,0,0,1,0,1,3,text
,0,0,0,0,0,0,5,2,1,31,text
,0,0,0,0,0,0,1,0,1,9,text
,1,0,0,0,0,1,1,0,1,10,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,2,0,2,1,4,0,2,25,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,2,0,0,22,13,1,126,text
