,0,0,0,0,0,0,0,0,3,5,text
,0,0,2,0,0,0,30,12,1,147,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,2,0,1,15,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,12,7,1,61,text
,0,0,0,0,0,0,1,0,1,9,text
,0,0,0,0,0,1,0,0,1,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,1,0,0,0,1,0,1,10,text
,1,0,1,0,0,0,3,0,1,23,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,1,0,0,0,1,0,1,6,text
,1,0,2,0,0,0,5,2,1,23,text
,0,0,0,0,0,0,1,0,1,5,text
,1,0,0,0,0,0,1,0,1,6,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,1,0,0,0,1,0,1,10,text
,1,0,0,1,0,0,1,0,1,6,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,1,0,0,0,1,0,1,12,text
,1,0,1,0,2,0,2,0,1,16,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,38,18,1,195,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,8,5,1,40,text
,0,0,0,0,0,0,1,0,1,5,text
,1,0,0,0,0,0,10,7,1,46,text
,0,0,0,0,0,0,1,0,1,9,text
,1,0,0,0,0,0,2,1,1,12,text
,0,0,1,0,0,0,1,0,1,6,text
,1,0,0,0,0,0,6,4,1,22,text
,0,0,0,0,0,0,1,0,1,5,text
,1,0,0,0,0,0,1,0,1,9,text
,0,0,1,0,0,0,1,0,1,12,text
,1,0,0,0,0,0,6,3,1,27,text
,0,0,1,0,0,0,1,0,1,10,text
,2,0,0,0,0,0,2,1,1,11,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,6,4,1,28,text
,0,0,0,0,0,0,1,0,1,9,text
,1,0,0,0,0,0,3,1,1,20,text
,0,0,0,0,0,0,1,1,1,5,text
,0,0,1,0,0,0,1,0,1,10,text
,1,0,0,0,0,0,9,4,1,50,text
,0,0,0,0,0,0,0,0,1,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,2,2,1,10,text
,0,0,1,0,0,0,1,0,1,10,text
,1,0,0,0,0,0,11,6,1,56,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,1,0,1,13,text
,0,0,1,0,0,0,1,0,1,10,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,12,7,1,77,text
,0,0,1,0,0,0,1,0,1,10,text
,1,0,0,0,0,0,7,4,1,36,text
,0,0,0,0,0,0,1,0,1,8,text
,0,0,0,0,0,0,7,3,1,42,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,1,0,0,7,3,1,42,text
,0,0,1,0,0,0,1,0,1,10,text
,1,0,0,1,0,1,5,3,1,28,text
,0,0,0,0,0,0,0,0,3,2,text
group,20,1,7,2,22,5,31,3,11,262,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,0,0,0,0,12,6,1,70,text
,0,0,0,0,0,0,0,0,1,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,9,5,1,49,text
