,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,0,0,0,8,5,1,47,text
,0,0,0,0,0,0,2,1,1,9,text
,0,0,0,0,0,0,0,0,1,2,text
,0,0,0,0,0,0,2,1,1,12,text
,0,0,0,0,0,0,1,0,1,11,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,1,0,1,3,text
,0,0,0,0,0,1,0,0,1,1,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,3,0,1,0,12,2,2,89,text
group,0,0,0,0,0,0,0,0,3,2,text
group,0,0,1,0,0,0,1,0,1,3,text
group,0,0,0,0,0,1,0,0,1,1,text
group,0,0,0,0,0,0,0,0,3,2,text
group,168,7,37,6,75,27,108,23,38,1063,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,1,0,0,0,11,5,1,68,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,0,2,1,19,10,1,104,text
,0,0,6,0,0,4,7,0,1,49,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,15,7,1,72,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,3,0,3,0,3,0,2,38,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,1,0,0,1,14,6,1,81,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,2,0,5,1,4,0,2,34,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,0,1,0,1,15,9,1,78,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,3,0,3,1,3,0,2,38,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,1,11,6,1,49,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,11,6,1,72,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,3,1,1,22,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,28,16,1,151,text
