,0,0,0,0,0,0,0,0,3,5,text
,2,0,0,0,0,0,0,0,2,3,text
,16,0,1,1,0,4,53,30,9,328,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,1,17,11,1,90,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,0,0,0,2,0,1,17,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,3,5,0,1,99,47,1,584,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,2,0,0,53,24,1,323,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,2,1,1,13,text
,0,0,0,0,0,0,1,1,1,3,text
,1,0,1,0,0,0,27,11,1,172,text
,0,0,0,0,0,0,1,0,1,5,text
,1,0,0,0,0,0,21,12,1,102,text
,0,0,1,0,0,0,3,1,1,19,text
,1,0,1,0,1,1,41,15,1,265,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,8,0,0,116,55,1,710,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,2,0,4,0,48,19,1,307,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,5,2,1,24,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,3,0,0,54,25,1,292,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,1,0,0,84,42,1,478,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,0,1,1,43,19,1,265,text
,0,0,1,1,0,0,7,1,1,34,text
,0,0,0,0,1,0,9,5,1,60,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,2,0,0,40,20,1,211,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,1,0,1,7,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,20,7,1,125,text
,0,0,0,0,0,0,1,0,1,5,text
,1,0,1,4,0,0,45,19,1,274,text
