,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,0,0,0,2,1,1,8,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,4,2,1,27,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,0,0,3,1,5,2,2,41,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,2,0,10,1,1,69,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,1,1,1,3,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,0,0,3,1,10,3,4,74,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,1,2,0,45,21,2,275,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,4,2,1,28,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,2,0,2,16,text
