,0,0,0,0,0,0,0,0,3,5,text
,0,0,3,0,0,0,29,14,1,176,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,2,0,1,40,21,1,242,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,4,1,0,1,72,39,1,392,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,1,9,5,1,42,text
,0,0,0,0,0,0,0,0,3,2,text
group,20,5,7,0,11,0,21,2,15,218,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,2,2,0,0,31,16,1,184,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,3,3,0,0,41,16,1,250,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,2,0,1,12,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,13,8,44,13,62,2,14,617,text
