,0,0,0,0,0,0,0,0,3,5,text
,0,0,3,1,2,0,23,8,1,137,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,1,0,0,0,8,4,1,39,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,2,0,1,0,13,4,1,68,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,1,1,0,12,5,1,58,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,13,8,1,74,text
,0,0,0,0,0,0,1,1,1,6,text
,1,0,0,0,0,1,6,3,1,38,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,3,2,0,1,24,11,3,130,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,3,3,0,3,50,31,1,270,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,7,4,1,49,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,4,0,0,1,16,7,3,84,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,6,1,0,3,42,19,1,262,text
,0,0,0,0,0,0,1,1,1,5,text
,1,0,0,0,0,0,2,1,1,10,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,2,1,1,10,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,1,2,0,0,28,15,1,148,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,1,2,1,31,15,1,194,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,3,0,0,0,23,9,1,135,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,1,0,0,0,13,8,1,62,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,4,1,0,1,44,19,1,259,text
,0,0,0,0,0,0,0,0,2,1,text
