,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,0,0,0,1,1,1,3,text
,0,0,0,0,0,0,1,0,1,7,text
,1,0,3,0,0,0,37,22,1,188,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,2,0,26,17,1,141,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,15,8,1,74,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,22,12,1,115,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,6,4,1,27,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,1,0,0,9,4,1,48,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,1,0,0,18,11,1,80,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,19,14,1,91,text
