,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,0,0,0,2,1,1,7,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,0,0,0,4,1,1,24,text
,0,0,0,0,0,0,0,0,4,3,text
,0,0,3,0,0,0,26,10,1,122,text
,0,0,0,0,0,0,0,0,4,3,text
,0,0,1,0,0,1,5,4,1,22,text
,0,0,0,0,0,0,0,0,4,3,text
group,0,0,2,0,0,7,11,0,2,80,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,1,0,1,5,3,1,24,text
,0,0,0,0,0,0,0,0,4,3,text
group,44,0,7,0,18,10,23,0,9,223,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,0,2,0,1,10,5,1,50,text
,0,0,0,0,0,0,0,0,3,2,text
group,12,0,3,2,9,2,9,0,6,65,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,1,1,0,1,31,16,1,155,text
,0,0,0,0,0,0,0,0,3,2,text
,2,0,0,0,0,0,0,0,2,3,text
,0,0,2,0,0,2,5,0,1,38,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,9,5,1,39,text
,0,0,0,0,0,0,0,0,4,3,text
,2,0,0,0,0,0,0,0,2,3,text
,0,0,2,0,0,0,3,0,1,24,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,1,12,3,3,60,text
group,0,0,3,0,0,6,10,0,2,70,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,7,5,1,40,text
,0,0,0,0,0,0,0,0,3,2,text
,2,0,0,0,0,0,0,0,2,3,text
,0,0,2,0,0,0,3,0,1,24,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,4,0,0,0,13,8,1,71,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,2,1,1,11,text
