,0,0,0,0,0,0,0,0,3,5,text
,0,0,2,0,0,0,33,16,1,194,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,8,4,1,42,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,2,0,3,1,6,0,2,67,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,2,1,0,1,22,7,1,162,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,6,0,5,5,12,0,2,126,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,1,0,0,0,51,29,1,292,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,21,10,1,114,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,3,0,3,1,7,0,2,84,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,1,0,2,0,15,8,1,86,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,1,0,1,7,text
