,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,1,0,1,2,0,1,12,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,1,0,0,6,2,1,32,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,1,2,0,0,6,0,1,40,text
group,0,0,0,0,0,0,2,0,1,16,text
,1,0,0,0,0,0,2,1,1,16,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,1,0,0,0,6,2,1,36,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,1,0,0,0,10,6,1,60,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,0,0,0,7,4,1,33,text
,2,0,0,0,0,0,0,0,1,2,text
,0,0,0,0,0,0,0,0,3,2,text
group,176,7,51,13,120,23,200,38,53,1931,code
