,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,0,0,0,4,2,1,18,text
,0,0,0,1,0,0,1,0,1,4,text
,1,0,0,1,0,0,1,0,1,4,text
,0,0,0,0,0,0,1,0,1,5,text
,1,0,0,0,0,0,6,4,1,29,text
,0,0,0,0,0,0,0,0,3,2,text
group,4,2,4,3,19,3,21,1,7,174,code
group,0,0,0,0,0,0,0,0,3,5,code
,0,0,0,0,0,0,5,2,1,25,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,2,2,1,22,12,1,112,text
,0,0,0,0,0,0,0,0,3,2,text
group,28,1,5,2,7,1,12,1,6,125,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,3,2,3,1,36,23,1,183,text
,0,0,0,0,0,0,0,0,3,2,text
group,68,1,17,4,24,4,26,1,16,297,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,2,2,0,2,13,4,1,75,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,9,0,3,4,13,0,2,107,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,3,1,2,16,9,1,75,text
