,0,0,0,0,0,0,0,0,3,5,text
,0,0,0,0,0,0,22,13,1,116,text
,0,0,0,0,0,0,11,7,3,58,text
,0,0,0,0,0,0,1,0,1,4,text
,1,0,0,1,0,1,7,4,1,42,text
,0,0,0,0,0,0,0,0,3,2,text
group,8,0,1,4,10,0,13,3,6,100,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,0,0,0,1,3,2,1,14,text
,0,0,0,0,0,0,0,0,3,2,text
group,56,0,2,1,5,3,13,2,6,138,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,0,2,0,1,17,8,1,102,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,2,1,5,3,12,2,2,77,code
group,0,0,0,0,0,0,0,0,3,5,code
,0,0,3,2,0,2,28,9,1,150,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,5,2,2,28,text
,0,0,6,0,0,3,7,0,1,51,text
