,0,0,0,0,0,0,0,0,3,5,text
,0,0,3,2,0,1,48,20,1,246,text
,0,0,0,0,0,0,0,0,3,2,text
group,4,1,19,3,18,8,38,1,9,350,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,1,0,0,0,13,6,1,58,text
,0,0,0,0,0,0,20,11,1,120,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,2,0,1,19,12,2,88,text
,0,0,3,1,0,3,11,3,1,70,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,0,0,1,18,11,1,94,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,2,0,1,0,1,8,text
,0,0,1,0,0,1,9,5,2,43,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,26,3,25,8,39,0,10,433,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,0,0,2,0,1,0,1,10,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,2,2,3,19,5,1,99,text
,0,0,0,0,0,0,0,0,3,2,text
group,6,0,20,0,0,19,27,0,7,227,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,2,0,1,0,1,10,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,2,0,1,16,text
,0,0,0,0,0,0,0,0,3,2,text
group,208,1,32,3,37,8,65,2,19,888,code
group,0,0,0,0,0,0,0,0,3,5,code
,0,0,0,0,0,0,2,0,1,6,text
,0,0,1,0,0,0,1,0,1,27,text
,1,0,1,0,0,0,21,11,1,124,text
