group,0,0,0,0,0,0,0,0,3,5,text
group,0,0,0,0,0,0,1,0,1,8,text
group,0,0,2,0,3,1,3,0,1,25,code
group,1,0,0,0,0,0,0,0,1,1,code
group,0,0,1,0,0,0,1,0,1,7,code
,1,0,0,0,0,0,8,4,1,40,text
,0,0,0,0,0,0,0,0,3,6,text
,0,0,0,0,0,0,6,3,3,26,text
,0,0,1,0,0,0,1,0,1,7,text
,1,0,0,0,0,1,19,10,1,88,text
,0,0,1,0,0,0,1,0,1,7,text
,0,0,0,0,0,1,0,0,1,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,50,22,1,283,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,3,0,1,18,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,2,0,4,8,8,0,3,89,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,10,7,1,48,text
,0,0,1,0,0,0,1,0,1,6,text
,1,0,0,0,0,0,1,1,1,5,text
,0,0,1,0,0,0,1,0,1,6,text
,1,0,1,2,2,1,40,18,1,204,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,9,0,15,9,17,0,6,187,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,9,4,1,54,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,8,0,6,8,8,0,3,89,text
group,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,1,9,3,1,51,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,1,0,11,6,1,57,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,3,3,10,0,45,19,1,261,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,1,0,0,12,4,1,74,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,1,11,8,1,47,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,3,0,1,9,text
group,0,0,2,0,0,2,3,0,1,22,text
,0,0,0,0,0,0,11,5,1,58,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,3,0,5,1,3,0,2,25,text
