group,0,0,0,0,0,0,0,0,3,5,text
,0,0,1,1,0,2,28,18,1,149,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,2,1,1,7,text
,0,0,0,1,0,0,1,0,1,2,text
,1,0,0,0,0,1,14,7,1,83,text
group,0,0,0,0,0,1,3,1,1,20,text
,1,0,0,1,0,0,15,8,1,87,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,1,0,0,20,10,1,99,text
,0,0,0,0,0,0,1,1,1,2,text
,1,0,0,0,0,0,1,0,1,7,text
,0,0,1,0,2,0,1,0,1,8,text
,1,0,0,0,0,0,3,2,1,14,text
,0,0,1,0,2,0,1,0,1,8,text
,1,0,0,0,0,1,8,6,1,45,text
,0,0,0,0,0,0,0,0,3,2,text
group,0,0,6,0,5,1,6,0,2,52,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,0,0,0,0,4,2,1,25,text
,0,0,1,0,0,0,1,0,1,6,text
,1,0,0,0,0,0,1,1,1,9,text
,0,0,0,0,0,0,1,0,1,4,text
,1,0,1,0,2,0,3,1,1,20,text
,0,0,0,0,0,0,4,2,1,19,text
,1,0,0,0,1,0,15,9,1,71,text
,0,0,1,0,2,0,1,0,1,13,text
,1,0,0,0,1,0,6,4,1,34,text
