,0,0,0,0,0,0,0,0,3,5,text
,0,0,2,0,0,0,37,21,1,193,text
,0,0,0,0,0,0,0,0,1,1,text
,0,0,0,0,0,0,0,0,1,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,1,0,1,19,8,1,98,text
,0,0,0,0,0,0,0,0,3,2,text
,2,0,0,0,0,0,0,0,2,3,text
,0,0,1,0,0,0,12,4,1,76,text
,0,0,0,0,0,0,0,0,2,1,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,1,0,0,1,9,4,1,57,text
,0,0,0,0,0,0,0,0,3,2,text
group,8,0,9,2,10,1,14,0,6,141,code
group,0,0,0,0,0,0,0,0,3,2,code
,0,0,1,0,0,0,22,13,1,119,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,2,0,0,38,23,1,196,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,0,0,3,2,text
,0,0,0,0,0,0,0,0,1,1,text
,1,0,5,4,0,0,85,45,1,495,text
