,0,0.0,1,0,0,4,1,0,1,31,text
,0,0.0,3,0,0,2,8,0,1,57,text
,2,0.0,0,0,0,1,1,0,1,6,text
,2,0.0,0,0,0,0,10,3,1,67,text
,2,0.0,1,0,0,0,5,2,1,37,text
,0,0.0,0,0,0,0,1,0,1,5,text
,0,0.0,0,0,0,0,3,0,1,25,text
,0,0.0,4,0,0,4,9,0,1,69,text
,0,0.0,1,0,0,1,6,0,1,34,text
,2,0.0,0,0,0,0,0,0,1,69,text
,0,0.0,6,0,0,7,14,0,1,84,text
,2,0.0,0,0,0,0,2,0,1,25,text
,2,0.0,0,0,0,0,2,0,1,25,text
,2,0.0,2,0,0,0,4,0,1,21,text
,2,0.0,1,0,0,2,6,0,1,64,text
,2,0.0,1,0,0,2,6,0,1,64,text
,2,0.0,0,0,0,1,0,0,1,20,text
,3,0.0,1,0,0,0,13,7,1,75,text
,3,0.0,2,0,2,0,10,2,1,78,text
,3,0.0,1,0,0,1,11,5,1,67,text
,0,0.0,2,1,0,1,15,7,1,80,text
,2,0.0,1,1,0,1,11,4,1,75,text
,2,0.0,0,0,0,1,10,6,1,76,text
,2,0.0,2,0,0,2,12,4,1,76,text
,0,0.0,0,0,0,1,1,0,1,10,text
