,0,0.0,0,0,0,0,1,0,1,3,text
,0,0.0,2,2,0,0,13,5,1,70,text
,0,0.0,0,1,0,0,2,0,1,15,text
,0,0.0,1,1,0,0,15,9,1,64,text
,0,0.0,1,1,0,0,5,2,1,32,text
,0,0.0,1,0,0,0,2,0,1,15,text
,0,0.0,3,0,3,2,3,0,1,48,code
,0,0.0,1,0,0,0,10,5,1,64,text
,0,0.0,2,1,2,1,8,4,1,52,text
,8,0.0,0,2,0,0,10,2,1,69,text
,0,0.0,0,1,0,0,9,2,1,59,text
,0,0.0,1,1,2,0,7,2,1,53,code
,0,0.0,1,2,0,1,10,2,1,70,text
,0,0.0,0,0,0,0,7,4,1,35,text
,0,0.0,0,0,0,0,13,8,1,70,text
,0,0.0,1,0,0,1,14,8,1,72,text
,0,0.0,3,0,2,1,5,0,1,66,code
,0,0.0,2,0,3,0,2,0,1,25,code
,8,0.0,0,1,3,1,3,0,1,20,code
,16,0.0,3,0,3,1,3,0,1,36,code
,8,0.0,0,1,2,0,1,0,1,9,code
,16,0.0,5,0,7,1,7,0,1,70,code
,8,0.0,0,0,1,0,0,0,1,2,code
,0,0.0,1,0,0,0,13,6,1,66,text
,0,0.0,0,0,0,0,11,5,1,59,text
,0,0.0,1,1,0,0,12,5,1,63,text
,0,0.0,2,0,2,1,2,0,1,29,text
,0,0.0,0,0,0,0,1,0,1,7,text
,0,0.0,2,0,0,0,2,0,1,15,text
