,0,0.0,0,0,0,0,10,7,1,48,text
,0,0.0,3,2,0,0,10,3,1,61,text
,0,0.0,1,1,0,0,4,1,1,34,text
,0,0.0,2,2,0,0,10,4,1,70,text
,0,0.0,1,0,2,0,7,3,1,41,text
,0,0.0,2,1,2,0,8,3,1,61,text
,0,0.0,2,0,2,0,2,0,1,21,text
,0,0.0,1,1,0,0,11,5,1,66,text
,0,0.0,0,0,0,0,11,8,1,66,text
,0,0.0,1,5,3,0,9,0,1,66,code
,8,0.0,2,1,7,1,6,0,1,59,code
,12,0.0,1,0,0,1,2,0,1,34,code
,16,0.0,2,1,4,0,4,0,1,72,code
,20,0.0,1,2,0,1,3,0,1,46,code
,24,0.0,2,0,5,0,4,0,1,61,code
,20,0.0,0,2,3,0,3,0,1,40,code
,24,0.0,4,0,5,0,5,0,1,75,code
,20,0.0,0,0,1,0,0,0,1,21,code
,20,0.0,0,2,3,0,3,0,1,40,code
,24,0.0,3,0,5,0,5,0,1,71,code
,20,0.0,0,0,1,0,0,0,1,21,code
,16,0.0,0,0,1,0,0,0,1,17,code
,16,0.0,0,0,2,0,0,0,1,18,code
,12,0.0,0,0,3,0,2,0,1,27,code
,8,0.0,0,0,1,0,0,0,1,9,code
,4,0.0,0,0,1,0,0,0,1,5,code
,0,0.0,0,1,0,0,5,2,1,33,text
,0,0.0,0,1,0,0,6,2,1,38,text
,0,0.0,0,0,0,0,7,2,1,52,text
,0,0.0,0,1,0,0,12,6,1,59,text
,0,0.0,1,4,0,0,13,2,1,70,text
,0,0.0,2,0,0,0,3,1,1,24,text
,0,0.0,0,0,0,0,1,0,1,7,text
,0,0.0,0,0,0,0,1,0,1,4,text
