,0,0.0,1,0,0,4,1,0,1,31,text
,0,0.0,5,0,0,9,10,0,1,70,text
,24,0.0,1,0,0,0,2,0,1,45,text
,2,0.0,0,0,0,1,1,0,1,6,text
,2,0.0,0,0,0,0,5,1,1,36,text
,0,0.0,0,0,0,0,3,0,1,25,text
,0,0.0,7,0,0,11,13,0,1,107,text
,0,0.0,1,0,0,1,3,0,1,28,text
,2,0.0,0,0,0,0,0,0,1,69,text
,0,0.0,9,0,0,14,18,0,1,119,text
,2,0.0,0,0,0,0,2,0,1,25,text
,2,0.0,0,0,0,0,2,0,1,25,text
,2,0.0,2,0,0,0,4,0,1,21,text
,2,0.0,1,0,0,2,3,0,1,58,text
,2,0.0,1,0,0,2,3,0,1,58,text
,2,0.0,0,0,0,1,0,0,1,21,text
,0,0.0,0,1,0,1,10,3,1,74,text
,8,0.0,0,0,0,1,2,1,1,20,text
,8,0.0,0,0,0,1,0,0,1,10,text
,2,0.0,0,0,0,1,9,4,1,57,text
,2,0.0,0,0,0,1,0,0,1,11,text
,8,0.0,1,0,0,1,5,0,1,43,text
,8,0.5,0,0,0,0,0,0,1,10,text
,7,0.0,2,1,2,0,4,0,1,52,code
,7,0.0,0,0,1,0,0,0,1,8,code
,2,0.0,2,0,5,0,3,0,1,44,code
,2,0.0,0,1,3,1,2,0,1,19,code
,0,0.0,2,0,5,0,3,0,1,46,code
,11,0.0,2,0,5,0,3,0,1,46,code
,11,0.0,2,0,5,0,3,0,1,32,code
,2,0.0,2,0,5,0,3,0,1,54,code
,2,0.0,2,0,5,0,3,0,1,50,code
,2,0.0,2,0,5,0,3,0,1,50,code
,2,0.0,2,0,5,0,3,0,1,45,code
,2,0.0,2,0,5,0,3,0,1,56,code
,2,0.0,2,0,5,0,3,0,1,42,code
,2,0.0,2,0,5,0,3,0,1,56,code
,11,0.0,2,0,5,0,3,0,1,40,code
,2,0.0,1,0,3,0,2,0,1,29,code
,7,0.0,0,0,1,0,0,0,1,8,code
,0,0.0,1,1,1,0,3,0,1,21,text
