,0,0.0,0,0,1,1,0,0,1,2,text
,0,0.0,1,1,0,0,14,8,1,74,text
,0,0.0,1,1,0,0,9,4,1,44,text
,0,0.0,0,0,0,0,2,0,1,13,text
,0,0.0,0,0,0,0,1,0,1,4,text
,0,0.0,1,0,0,1,13,4,1,70,text
,0,0.0,0,1,0,1,8,5,1,50,text
,0,0.0,0,0,0,1,2,0,1,29,text
,0,0.0,3,0,2,3,7,1,1,59,text
,0,0.0,0,0,0,3,4,0,1,40,text
,0,0.0,2,0,0,2,5,2,1,37,text
,0,0.0,2,1,2,4,9,1,1,56,text
,0,0.0,0,2,0,1,15,9,1,72,text
,0,0.0,0,0,0,1,6,1,1,44,text
,0,0.0,0,0,0,1,1,0,1,7,text
,0,0.0,0,1,0,2,14,6,1,74,text
,0,0.0,2,0,0,2,14,8,1,74,text
,0,0.0,0,0,0,2,12,6,1,67,text
,0,0.0,0,0,0,1,13,9,1,71,text
,0,0.0,1,0,1,2,14,4,1,72,text
,0,0.0,1,1,1,2,13,6,1,66,text
,0,0.0,0,0,0,0,2,0,1,31,text
,0,0.0,3,0,2,2,7,1,1,61,text
,0,0.0,0,0,0,2,4,1,1,43,text
,0,0.0,2,0,0,1,5,2,1,39,text
,0,0.0,2,1,2,3,9,1,1,58,text
,0,0.0,1,0,0,1,12,5,1,72,text
,0,0.0,2,1,0,1,12,6,1,72,text
,0,0.0,0,1,0,0,13,5,1,74,text
,0,0.0,2,1,0,0,12,6,1,75,text
,0,0.0,0,0,0,0,1,0,1,14,text
,0,0.0,0,0,0,0,1,0,1,9,text
,0,0.0,1,1,0,0,14,7,1,72,text
,0,0.0,1,0,0,0,10,7,1,73,text
,0,0.0,0,1,0,1,10,8,1,54,text
,0,0.0,1,0,0,0,2,0,1,20,text
,0,0.0,0,0,0,0,2,0,1,33,text
,0,0.0,3,0,2,2,7,1,1,63,text
,0,0.0,0,0,0,2,4,1,1,44,text
,0,0.0,2,0,0,1,5,2,1,41,text
,0,0.0,2,1,2,3,9,1,1,60,text
,0,0.0,1,0,0,0,1,0,1,13,text
,0,0.0,1,0,0,0,16,10,1,75,text
,0,0.0,1,0,0,0,6,3,1,43,text
,0,0.0,0,0,0,0,1,0,1,11,text
,0,0.0,1,0,2,1,13,7,1,73,text
,0,0.0,1,0,2,0,7,5,1,44,text
,0,0.0,1,0,0,0,1,0,1,14,text
,0,0.0,1,0,0,1,3,0,1,32,text
,0,0.0,2,1,0,0,13,5,1,77,text
,0,0.0,0,1,0,0,12,6,1,74,text
,0,0.0,1,0,0,0,5,2,1,34,text
,0,0.0,0,0,0,0,1,0,1,13,text
,0,0.0,0,0,0,1,5,2,1,37,text
,0,0.0,0,0,0,0,13,9,1,70,text
,0,0.0,3,1,2,0,11,4,1,75,text
,0,0.0,0,1,0,1,9,3,1,66,text
,0,1.0,1,0,0,0,14,7,1,77,text
,0,3.0,1,0,0,0,7,2,1,75,text
,0,1.0,0,0,0,0,10,7,1,73,text
,0,0.0,0,2,5,3,6,0,1,52,code
,0,0.0,2,0,2,1,3,0,1,57,code
,0,0.0,2,1,3,0,4,0,1,49,code
,0,0.0,3,0,9,1,4,0,1,65,code
,0,0.0,0,0,1,2,7,1,1,69,code
,0,0.0,4,0,10,0,5,0,1,60,code
,0,0.0,3,1,7,0,6,0,1,75,code
,0,0.0,0,0,3,0,5,0,1,58,code
,0,0.0,0,0,3,0,2,0,1,43,code
,0,0.0,1,0,3,0,2,0,1,48,code
,0,0.0,0,0,1,0,0,0,1,25,code
,0,0.0,0,0,1,0,0,0,1,21,code
,0,0.0,0,2,5,3,6,0,1,42,code
,0,0.0,2,0,2,1,3,0,1,57,code
,0,0.0,2,1,3,0,4,0,1,49,code
,0,0.0,3,0,7,0,4,0,1,63,code
,0,0.0,0,0,1,2,7,1,1,69,code
,0,0.0,4,0,10,0,5,0,1,60,code
,0,0.0,3,1,7,0,6,0,1,75,code
,0,0.0,0,0,3,0,5,0,1,58,code
,0,1.0,0,0,0,0,0,0,1,41,text
,0,1.0,1,0,0,0,2,0,1,48,text
,0,1.0,1,0,0,0,7,3,1,74,text
,0,0.0,0,0,0,0,1,1,1,13,text
,0,0.0,0,0,0,0,1,0,1,16,text
,0,1.0,0,1,0,0,6,3,1,68,text
,0,1.0,0,0,0,0,3,0,1,47,text
,0,0.0,0,0,3,0,2,0,1,25,code
,0,0.0,1,0,3,0,2,0,1,48,code
,0,1.0,0,0,0,0,2,0,1,22,text
,0,0.0,0,0,1,0,0,0,1,25,code
,0,0.0,0,0,1,0,0,0,1,21,code
,0,0.0,0,2,0,1,12,4,1,77,text
,0,0.0,0,1,0,0,12,6,1,67,text
,0,0.0,0,1,0,1,5,2,1,32,text
,0,0.0,0,0,0,0,1,0,1,17,text
,0,0.0,0,0,0,0,2,0,1,21,text
,0,0.0,0,0,0,0,2,0,1,37,text
,0,0.0,4,0,2,2,8,1,1,61,text
,0,0.0,0,0,0,2,4,1,1,48,text
,0,0.0,2,0,0,1,5,2,1,45,text
,0,0.0,1,0,0,1,3,0,1,29,text
,0,0.0,2,1,2,3,9,1,1,64,text
,0,0.0,1,0,0,0,1,0,1,18,text
,0,0.0,1,0,0,2,11,4,1,73,text
,0,0.0,1,2,0,0,16,8,1,78,text
,0,0.0,1,0,2,0,8,3,1,75,text
,0,0.0,0,0,0,0,13,10,1,77,text
,0,0.0,0,0,0,0,8,4,1,54,text
,0,0.0,1,0,0,0,10,5,1,74,text
,0,0.0,0,0,0,0,9,3,1,69,text
,0,0.0,1,0,2,0,8,5,1,66,text
,0,0.0,0,1,0,0,13,7,1,78,text
,0,0.0,1,1,0,2,12,5,1,76,text
,0,0.0,0,1,0,0,7,4,1,58,text
,0,0.0,0,0,0,1,7,4,1,45,text
,0,0.0,0,1,0,2,12,6,1,78,text
,0,0.0,1,0,0,0,4,3,1,43,text
,0,0.0,4,0,0,0,6,0,1,48,text
,0,0.0,1,2,0,0,5,0,1,67,text
,0,0.0,1,1,0,0,10,5,1,65,text
,0,0.0,4,1,0,0,10,3,1,77,text
,0,0.0,0,2,0,0,6,1,1,43,text
,0,0.0,1,0,0,0,1,0,1,46,text
,0,0.0,0,1,0,0,12,4,1,78,text
,0,0.0,1,0,0,0,9,4,1,66,text
,0,0.0,1,0,0,0,9,6,1,61,text
,0,0.0,1,0,0,0,1,0,1,30,text
,0,0.0,1,1,0,0,10,4,1,73,text
,0,0.0,2,1,0,0,8,3,1,74,text
,0,0.0,1,1,0,0,9,2,1,71,text
,0,0.0,0,2,0,1,16,7,1,78,text
,0,0.0,1,1,0,0,10,6,1,72,text
,0,0.0,1,1,0,0,13,6,1,78,text
,0,0.0,0,0,0,1,5,2,1,39,text
,0,0.0,0,0,0,1,7,4,1,51,text
,0,0.0,1,1,0,0,12,3,1,76,text
,0,0.0,0,1,1,1,14,7,1,78,text
,0,0.0,1,0,1,0,12,7,1,74,text
,0,0.0,0,0,0,0,9,4,1,67,text
,0,0.0,0,0,0,2,9,4,1,72,text
,0,0.0,0,3,0,1,7,1,1,46,text
,0,0.0,0,0,0,0,14,9,1,76,text
,0,0.0,1,1,0,0,9,5,1,71,text
,0,0.0,1,2,0,0,12,6,1,78,text
,0,0.0,0,1,0,0,14,5,1,77,text
,0,0.0,1,1,0,1,12,5,1,74,text
,0,0.0,0,1,0,1,10,3,1,63,text
,0,0.0,1,1,0,1,13,6,1,71,text
,0,0.0,0,2,0,1,13,6,1,77,text
,0,0.0,1,0,0,0,10,4,1,74,text
,0,0.0,0,0,0,0,2,1,1,23,text
,0,0.0,0,1,0,1,12,5,1,74,text
,0,0.0,0,0,0,0,1,0,1,18,text
,0,0.0,0,0,0,0,2,0,1,22,text
,0,0.0,1,0,0,0,2,0,1,25,text
,0,0.0,0,0,0,0,2,0,1,38,text
,0,0.0,5,0,2,2,7,1,1,61,text
,0,0.0,0,0,0,2,4,1,1,49,text
,0,0.0,2,0,0,1,5,2,1,46,text
,0,0.0,2,1,2,3,9,1,1,65,text
,0,0.0,0,0,0,0,2,0,1,23,text
,0,0.0,0,0,0,0,14,11,1,76,text
,0,0.0,0,0,1,1,3,2,1,34,text
,0,0.0,0,0,2,1,7,3,1,49,text
,0,0.0,1,1,0,0,12,8,1,77,text
,0,0.0,1,0,0,0,13,8,1,77,text
,0,0.0,0,0,0,1,11,6,1,77,text
,0,0.0,0,0,0,0,1,1,1,15,text
,0,0.0,0,3,0,0,12,3,1,78,text
,0,0.0,0,0,0,0,1,1,1,17,text
,0,0.0,0,1,1,0,13,10,1,77,text
,0,0.0,0,2,0,1,4,2,1,27,text
,0,0.0,0,0,0,1,1,0,1,20,text
,0,0.0,0,0,0,1,11,3,1,69,text
,0,0.0,0,1,0,0,11,5,1,74,text
,0,0.0,1,1,0,2,9,4,1,55,text
,0,0.0,1,1,0,1,15,10,1,77,text
,0,0.0,0,0,0,0,1,1,1,18,text
,0,0.0,2,1,0,0,14,9,1,75,text
,0,0.0,0,2,0,0,11,6,1,77,text
,0,0.0,0,0,0,0,2,1,1,19,text
,0,0.0,2,0,0,0,13,9,1,77,text
,0,0.0,0,0,0,0,2,2,1,19,text
,0,0.0,1,0,0,0,10,5,1,75,text
,0,0.0,0,1,0,0,5,2,1,46,text
,0,0.0,1,0,0,0,14,6,1,76,text
,0,0.0,0,1,0,0,7,3,1,52,text
,0,0.0,1,0,0,0,10,7,1,61,text
,0,0.0,1,2,0,0,11,4,1,77,text
,0,0.0,1,1,0,0,8,2,1,54,text
,0,0.0,1,2,0,1,4,0,1,50,code
,0,0.0,2,2,3,0,5,0,1,57,code
,0,0.0,1,1,0,1,11,6,1,68,text
,0,0.0,1,1,0,1,10,5,1,58,text
,0,0.0,2,0,3,0,3,0,1,39,code
,0,0.0,1,2,0,0,11,8,1,78,text
,0,0.0,1,0,0,0,11,4,1,78,text
,0,0.0,0,0,0,0,13,9,1,76,text
,0,0.0,0,0,0,0,14,9,1,78,text
,0,0.0,0,0,0,0,4,3,1,31,text
,0,0.0,0,2,0,0,12,5,1,66,text
,0,0.0,0,0,0,0,14,10,1,78,text
,0,0.0,0,0,0,0,1,1,1,17,text
,0,0.0,0,0,0,0,12,7,1,79,text
,0,0.0,0,1,0,0,13,6,1,77,text
,0,0.0,1,0,0,0,2,1,1,23,text
,0,0.0,0,1,0,0,12,5,1,77,text
,0,0.0,0,0,0,1,11,5,1,77,text
,0,0.0,0,0,0,0,1,0,1,18,text
,0,0.0,0,1,0,0,10,7,1,54,text
,0,0.0,0,2,0,0,14,7,1,78,text
,0,0.0,0,0,0,0,1,1,1,17,text
,0,0.0,0,1,0,0,12,8,1,73,text
,0,0.0,0,1,0,0,13,7,1,79,text
,0,0.0,0,1,0,0,14,10,1,71,text
,0,0.0,0,0,0,0,1,0,1,19,text
,0,0.0,1,0,0,0,1,0,1,18,text
